location,size,total_sqft,bath,price,bhk,price_per_sqft
Keshtopur,3 BHK,1680.0,3.0,120.0,3,7142.857142857143
Keshtopur,3 BHK,1314.0,2.0,63.0,3,4794.520547945205
Keshtopur,2 BHK,1060.0,2.0,48.7,2,4594.33962264151
Keshtopur,2 BHK,820.0,2.0,39.0,2,4756.09756097561
Keshtopur,4 Bedroom,5000.0,4.0,400.0,4,8000.0
Keshtopur,3 BHK,2000.0,3.0,85.0,3,4250.0
Keshtopur,3 BHK,1621.0,4.0,130.0,3,8019.740900678594
Keshtopur,3 Bedroom,1200.0,3.0,68.4,3,5700.000000000001
Keshtopur,3 BHK,1484.0,3.0,52.5,3,3537.735849056604
Keshtopur,4 Bedroom,14000.0,3.0,800.0,4,5714.285714285715
Keshtopur,1 BHK,500.0,1.0,20.0,1,4000.0
Keshtopur,1 BHK,485.0,1.0,15.0,1,3092.783505154639
Keshtopur,2 BHK,1200.0,2.0,55.0,2,4583.333333333333
Keshtopur,2 Bedroom,1200.0,2.0,71.0,2,5916.666666666667
Keshtopur,2 BHK,935.0,2.0,32.72,2,3499.4652406417113
Keshtopur,3 BHK,1785.0,3.0,75.0,3,4201.680672268908
Keshtopur,2 BHK,1210.0,2.0,62.0,2,5123.966942148761
Keshtopur,2 BHK,890.0,2.0,40.0,2,4494.38202247191
Keshtopur,2 BHK,1300.0,2.0,65.0,2,5000.0
Keshtopur,3 BHK,2200.0,2.0,162.0,3,7363.636363636364
Keshtopur,2 BHK,1495.0,2.0,90.0,2,6020.066889632107
Keshtopur,2 BHK,1200.0,2.0,75.0,2,6250.0
Keshtopur,2 BHK,1174.0,2.0,76.0,2,6473.594548551959
Keshtopur,3 BHK,1600.0,2.0,55.0,3,3437.5
Keshtopur,3 BHK,1765.0,3.0,105.0,3,5949.008498583569
Keshtopur,3 BHK,2017.0,3.0,125.0,3,6197.322756569162
Keshtopur,2 BHK,1140.0,2.0,43.0,2,3771.9298245614036
Keshtopur,3 BHK,1343.0,2.0,56.41,3,4200.297840655249
Keshtopur,3 Bedroom,1200.0,2.0,66.0,3,5500.0
Keshtopur,5 Bedroom,9600.0,5.0,550.0,5,5729.166666666667
Keshtopur,3 BHK,1340.0,2.0,100.0,3,7462.686567164179
Keshtopur,2 BHK,975.0,2.0,43.0,2,4410.25641025641
Keshtopur,2 BHK,1183.0,2.0,58.56,2,4950.126796280642
Keshtopur,2 BHK,983.0,2.0,50.6,2,5147.5076297049845
Keshtopur,2 BHK,1101.0,2.0,65.0,2,5903.723887375114
Keshtopur,2 BHK,1170.0,2.0,68.0,2,5811.965811965812
Keshtopur,3 BHK,1535.0,3.0,55.0,3,3583.061889250814
Keshtopur,7 Bedroom,7500.0,7.0,400.0,7,5333.333333333333
Keshtopur,2 BHK,1225.0,2.0,47.0,2,3836.734693877551
Keshtopur,2 BHK,1128.0,2.0,65.35,2,5793.439716312056
Keshtopur,2 BHK,735.0,2.0,35.0,2,4761.9047619047615
Keshtopur,3 BHK,1570.0,3.0,68.0,3,4331.210191082802
Keshtopur,2 BHK,850.0,1.0,32.0,2,3764.705882352941
Keshtopur,2 BHK,1194.0,2.0,47.0,2,3936.348408710218
Keshtopur,3 BHK,1455.0,3.0,61.5,3,4226.80412371134
Keshtopur,2 Bedroom,1350.0,2.0,90.0,2,6666.666666666667
Keshtopur,3 BHK,1493.0,3.0,82.0,3,5492.297387809779
Keshtopur,3 BHK,1900.0,2.0,170.0,3,8947.368421052632
Keshtopur,3 BHK,1685.0,3.0,95.0,3,5637.982195845697
Keshtopur,3 BHK,1527.0,3.0,115.0,3,7531.106745252128
Keshtopur,3 BHK,1215.0,2.0,46.5,3,3827.1604938271603
Keshtopur,2 BHK,1332.0,2.0,79.0,2,5930.930930930931
Keshtopur,2 BHK,1210.0,2.0,55.0,2,4545.454545454545
Keshtopur,3 BHK,1250.0,2.0,42.5,3,3400.0
Keshtopur,3 BHK,1818.0,3.0,135.0,3,7425.742574257426
Keshtopur,2 BHK,1070.0,2.0,33.0,2,3084.11214953271
Keshtopur,2 BHK,1295.0,2.0,70.0,2,5405.405405405405
Keshtopur,3 BHK,1370.0,2.0,54.79,3,3999.2700729927005
Keshtopur,4 Bedroom,2000.0,3.0,95.0,4,4750.0
Keshtopur,4 BHK,3500.0,4.0,300.0,4,8571.42857142857
Keshtopur,3 BHK,1286.0,3.0,61.44,3,4777.604976671851
Keshtopur,2 BHK,1020.0,2.0,41.0,2,4019.607843137255
Keshtopur,2 BHK,1220.0,2.0,50.89,2,4171.311475409836
Keshtopur,3 BHK,1305.0,2.0,69.0,3,5287.35632183908
Keshtopur,2 BHK,1160.0,2.0,41.75,2,3599.137931034483
Keshtopur,2 BHK,1210.0,2.0,102.0,2,8429.752066115703
Keshtopur,2 BHK,1364.0,2.0,70.0,2,5131.964809384164
Keshtopur,2 BHK,750.0,2.0,36.0,2,4800.0
Keshtopur,2 BHK,1156.0,2.0,49.5,2,4282.006920415225
Keshtopur,3 BHK,1672.0,3.0,150.0,3,8971.291866028709
Keshtopur,4 BHK,2500.0,4.0,95.0,4,3800.0
Keshtopur,2 BHK,940.0,2.0,56.8,2,6042.553191489362
Keshtopur,3 Bedroom,1500.0,2.0,120.0,3,8000.0
Keshtopur,3 BHK,1370.0,2.0,75.0,3,5474.4525547445255
Keshtopur,3 Bedroom,1500.0,3.0,71.8,3,4786.666666666667
Keshtopur,2 BHK,1141.0,2.0,46.0,2,4031.5512708150745
Keshtopur,2 BHK,1035.0,2.0,41.43,2,4002.8985507246375
Keshtopur,3 BHK,1427.0,2.0,48.51,3,3399.4393833216536
Keshtopur,4 BHK,2363.0,5.0,120.0,4,5078.290308929327
Keshtopur,2 BHK,885.0,2.0,40.0,2,4519.774011299435
Keshtopur,2 BHK,600.0,2.0,27.0,2,4500.0
Keshtopur,2 BHK,1286.0,2.0,57.0,2,4432.348367029549
Keshtopur,2 BHK,925.0,2.0,63.0,2,6810.810810810811
Keshtopur,2 BHK,1000.0,2.0,44.0,2,4400.0
Keshtopur,2 BHK,1262.0,2.0,55.0,2,4358.161648177496
Keshtopur,4 BHK,1896.0,3.0,125.0,4,6592.827004219409
Keshtopur,2 BHK,1350.0,2.0,86.0,2,6370.37037037037
Keshtopur,2 BHK,1180.0,2.0,63.0,2,5338.983050847458
Keshtopur,3 BHK,2270.0,3.0,180.0,3,7929.515418502203
Keshtopur,3 BHK,1460.0,3.0,70.0,3,4794.520547945205
Keshtopur,3 BHK,1801.0,3.0,115.0,3,6385.341476957246
Keshtopur,2 BHK,1120.0,2.0,37.95,2,3388.3928571428573
Keshtopur,3 BHK,1500.0,2.0,78.25,3,5216.666666666667
Keshtopur,4 Bedroom,1260.0,4.0,65.0,4,5158.730158730159
Khardah,2 BHK,1090.0,2.0,27.24,2,2499.0825688073396
Khardah,2 BHK,1342.0,2.0,73.3,2,5461.997019374068
Khardah,2 BHK,1345.0,2.0,67.0,2,4981.412639405205
Khardah,3 BHK,1320.0,3.0,65.0,3,4924.242424242424
Khardah,2 BHK,1140.0,2.0,49.39,2,4332.456140350877
Khardah,2 BHK,1300.0,2.0,50.0,2,3846.153846153846
Khardah,2 BHK,918.0,2.0,52.0,2,5664.488017429194
Khardah,2 BHK,1250.0,2.0,52.0,2,4160.0
Khardah,3 BHK,1800.0,3.0,110.0,3,6111.111111111111
Khardah,2 BHK,1170.0,2.0,53.0,2,4529.91452991453
Khardah,3 BHK,1455.0,3.0,46.0,3,3161.512027491409
Khardah,3 BHK,1790.0,3.0,127.0,3,7094.972067039106
Khardah,2 BHK,950.0,2.0,39.0,2,4105.263157894737
Khardah,3 BHK,1560.0,2.0,66.0,3,4230.7692307692305
Khardah,3 BHK,1430.0,2.0,56.0,3,3916.083916083916
Khardah,3 BHK,1350.0,2.0,62.0,3,4592.592592592592
Khardah,3 BHK,1111.0,3.0,50.0,3,4500.450045004501
Khardah,2 BHK,1197.0,2.0,47.88,2,4000.0
Konnagar,2 BHK,970.0,2.0,33.0,2,3402.061855670103
Konnagar,2 BHK,1230.0,2.0,48.0,2,3902.439024390244
Konnagar,2 BHK,1250.0,2.0,40.0,2,3200.0
Konnagar,2 BHK,1250.0,2.0,62.0,2,4960.0
Konnagar,2 BHK,1225.0,2.0,48.0,2,3918.3673469387754
Konnagar,2 BHK,800.0,2.0,28.0,2,3500.0
Konnagar,3 BHK,1745.0,3.0,104.0,3,5959.885386819485
Konnagar,3 BHK,1910.0,3.0,190.0,3,9947.643979057591
Konnagar,3 BHK,1810.0,4.0,148.0,3,8176.795580110497
Konnagar,1 Bedroom,440.0,1.0,35.0,1,7954.545454545455
Konnagar,1 BHK,669.0,1.0,36.85,1,5508.221225710015
Konnagar,2 BHK,1207.0,2.0,79.9,2,6619.718309859156
Konnagar,4 BHK,2790.0,4.0,198.0,4,7096.774193548387
Konnagar,2 Bedroom,3040.0,2.0,48.0,2,1578.9473684210527
Konnagar,2 BHK,1155.0,2.0,56.0,2,4848.484848484848
Konnagar,3 BHK,1395.0,2.0,72.0,3,5161.290322580645
Konnagar,2 BHK,1070.0,2.0,49.65,2,4640.186915887851
Konnagar,4 BHK,3080.0,2.0,285.0,4,9253.246753246753
Konnagar,4 Bedroom,1200.0,2.0,130.0,4,10833.333333333334
Konnagar,2 BHK,1096.0,2.0,41.0,2,3740.875912408759
Konnagar,3 Bedroom,1140.0,3.0,130.0,3,11403.508771929824
Konnagar,3 BHK,1329.0,2.0,56.0,3,4213.694507148231
Konnagar,2 BHK,1205.0,2.0,40.0,2,3319.5020746887967
Konnagar,3 BHK,1410.0,2.0,53.58,3,3800.0
Konnagar,2 BHK,1303.0,2.0,44.17,2,3389.869531849578
Konnagar,2 BHK,660.0,2.0,27.0,2,4090.909090909091
Konnagar,3 BHK,1700.0,3.0,95.0,3,5588.235294117647
Konnagar,2 BHK,999.0,2.0,43.66,2,4370.37037037037
Konnagar,2 BHK,1300.0,2.0,89.76,2,6904.615384615385
Konnagar,2 BHK,1216.0,2.0,75.0,2,6167.763157894737
Konnagar,2 BHK,1355.0,2.0,78.0,2,5756.457564575646
Konnagar,2 BHK,1178.0,2.0,40.43,2,3432.088285229202
Konnagar,3 BHK,1350.0,2.0,68.0,3,5037.037037037037
Konnagar,3 BHK,1385.0,2.0,50.0,3,3610.1083032490974
Konnagar,6 Bedroom,2000.0,6.0,85.0,6,4250.0
Konnagar,2 BHK,1455.0,2.0,69.0,2,4742.268041237114
Konnagar,3 BHK,1340.0,3.0,54.24,3,4047.7611940298507
Konnagar,2 BHK,1301.0,2.0,65.0,2,4996.156802459646
Konnagar,3 BHK,1737.0,2.0,95.0,3,5469.199769717904
Konnagar,2 BHK,1008.0,2.0,32.25,2,3199.404761904762
Konnagar,3 BHK,2072.0,4.0,155.0,3,7480.694980694981
Konnagar,4 BHK,3436.0,5.0,341.0,4,9924.330616996507
Konnagar,3 BHK,1484.0,2.0,56.4,3,3800.5390835579515
Konnagar,2 BHK,1083.0,2.0,28.0,2,2585.410895660203
Konnagar,3 BHK,1430.0,2.0,78.65,3,5500.000000000001
Konnagar,2 BHK,1196.0,2.0,40.44,2,3381.2709030100336
Lake Gardens,2 BHK,1630.0,2.0,200.0,2,12269.938650306749
Lake Gardens,7 Bedroom,5000.0,7.0,299.0,7,5980.0
Lake Gardens,2 BHK,896.0,2.0,43.75,2,4882.8125
Lake Gardens,6 BHK,11338.0,9.0,1000.0,6,8819.897689186806
Lake Gardens,2 BHK,1170.0,2.0,71.0,2,6068.376068376068
Lake Gardens,2 BHK,1285.0,2.0,60.0,2,4669.260700389105
Lake Gardens,2 BHK,912.0,2.0,55.0,2,6030.701754385965
Lake Gardens,3 Bedroom,3000.0,3.0,250.0,3,8333.333333333334
Lake Gardens,3 BHK,1374.0,2.0,70.0,3,5094.614264919942
Lake Gardens,3 Bedroom,1700.0,3.0,155.0,3,9117.64705882353
Lake Gardens,3 BHK,1730.0,3.0,139.0,3,8034.682080924856
Lake Gardens,4 BHK,3500.0,4.0,245.0,4,7000.0
Lake Gardens,3 BHK,1444.0,2.0,80.0,3,5540.16620498615
Lake Gardens,4 BHK,3262.0,4.0,260.0,4,7970.570202329859
Lake Town,3 BHK,1595.0,3.0,65.0,3,4075.2351097178685
Lake Town,3 BHK,1798.0,3.0,89.0,3,4949.944382647386
Lake Town,3 BHK,1475.0,3.0,78.29,3,5307.796610169492
Lake Town,2 BHK,1208.0,2.0,49.0,2,4056.291390728477
Lake Town,5 BHK,4500.0,7.0,337.0,5,7488.888888888889
Lake Town,2 BHK,1279.0,2.0,77.0,2,6020.3283815480845
Lake Town,3 BHK,1596.0,3.0,105.0,3,6578.9473684210525
Lake Town,2 BHK,1090.0,2.0,52.0,2,4770.642201834862
Lake Town,4 Bedroom,3600.0,4.0,300.0,4,8333.333333333334
Lake Town,3 BHK,1360.0,2.0,85.0,3,6250.0
Lake Town,2 Bedroom,680.0,2.0,42.0,2,6176.470588235294
Lake Town,2 BHK,1150.0,2.0,42.0,2,3652.1739130434785
Lake Town,3 BHK,1700.0,3.0,88.0,3,5176.470588235294
Lake Town,2 BHK,1280.0,2.0,60.0,2,4687.5
Lake Town,3 BHK,2240.0,5.0,155.0,3,6919.642857142857
Lake Town,2 BHK,1205.47,2.0,81.0,2,6719.370867794304
Lake Town,4 BHK,3600.0,5.0,220.0,4,6111.111111111111
Lake Town,3 BHK,1550.0,2.0,60.0,3,3870.967741935484
Lake Town,3 BHK,1342.0,3.0,92.0,3,6855.439642324888
Lake Town,2 BHK,1060.0,2.0,48.5,2,4575.471698113208
Lake Town,3 BHK,1850.0,3.0,90.0,3,4864.864864864865
Lake Town,1 Bedroom,600.0,1.0,43.0,1,7166.666666666667
Lake Town,2 BHK,1140.0,2.0,49.27,2,4321.929824561404
Lake Town,2 BHK,1160.0,2.0,42.0,2,3620.689655172414
Lake Town,3 BHK,1200.0,2.0,69.0,3,5750.0
Lake Town,2 BHK,1200.0,2.0,42.0,2,3500.0
Lake Town,5 Bedroom,2100.0,5.0,150.0,5,7142.857142857143
Lake Town,1 BHK,656.0,1.0,43.0,1,6554.878048780488
Lake Town,2 BHK,881.0,2.0,48.06,2,5455.16458569807
Lake Town,3 BHK,1530.0,2.0,74.4,3,4862.745098039216
Lake Town,2 BHK,1148.0,2.0,43.5,2,3789.198606271777
Lake Town,2 Bedroom,1200.0,2.0,46.13,2,3844.1666666666665
Lake Town,2 BHK,820.0,2.0,45.0,2,5487.804878048781
Lake Town,2 BHK,982.0,2.0,37.0,2,3767.8207739307536
Lake Town,2 BHK,1260.0,2.0,100.0,2,7936.507936507936
Lake Town,3 BHK,1480.0,2.0,125.0,3,8445.945945945947
Madhyamgram,3 BHK,1025.0,2.0,47.0,3,4585.365853658536
Madhyamgram,2 BHK,1025.0,2.0,46.0,2,4487.804878048781
Madhyamgram,2 BHK,1277.5,2.0,56.8,2,4446.183953033268
Madhyamgram,2 BHK,1200.0,2.0,52.0,2,4333.333333333333
Madhyamgram,4 Bedroom,2250.0,4.0,110.0,4,4888.888888888889
Madhyamgram,3 BHK,1550.0,2.0,80.0,3,5161.290322580645
Madhyamgram,2 BHK,1280.0,2.0,75.0,2,5859.375
Madhyamgram,2 BHK,1170.0,2.0,52.0,2,4444.444444444444
Madhyamgram,2 BHK,1113.0,2.0,51.0,2,4582.210242587601
Madhyamgram,2 BHK,1385.0,2.0,83.09,2,5999.27797833935
Madhyamgram,2 BHK,1128.0,2.0,65.0,2,5762.41134751773
Madhyamgram,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
Madhyamgram,2 BHK,1200.0,2.0,55.0,2,4583.333333333333
Madhyamgram,2 BHK,1140.0,2.0,40.0,2,3508.7719298245615
Madhyamgram,3 BHK,1904.0,3.0,120.0,3,6302.5210084033615
Madhyamgram,2 BHK,650.0,2.0,42.0,2,6461.538461538462
Madhyamgram,8 Bedroom,2400.0,6.0,125.0,8,5208.333333333333
Madhyamgram,4 BHK,2805.0,4.0,154.0,4,5490.196078431372
Madhyamgram,2 BHK,1161.0,2.0,64.08,2,5519.37984496124
Madhyamgram,2 BHK,1060.0,2.0,42.0,2,3962.264150943396
Madhyamgram,2 BHK,1225.0,2.0,67.38,2,5500.408163265306
Madhyamgram,3 BHK,1937.0,3.0,160.0,3,8260.196179659268
Madhyamgram,2 BHK,1053.0,2.0,45.0,2,4273.504273504273
Madhyamgram,2 BHK,1040.0,2.0,50.0,2,4807.692307692308
Madhyamgram,2 BHK,1035.0,2.0,45.0,2,4347.826086956522
Madhyamgram,4 Bedroom,2150.0,4.0,80.0,4,3720.9302325581393
Madhyamgram,3 BHK,1565.0,3.0,88.5,3,5654.952076677317
Madhyamgram,3 BHK,1450.0,3.0,65.0,3,4482.758620689655
Madhyamgram,2 BHK,1178.0,2.0,47.0,2,3989.8132427843802
Madhyamgram,2 BHK,1035.0,2.0,41.39,2,3999.0338164251207
Madhyamgram,2 BHK,1010.0,2.0,40.39,2,3999.009900990099
Madhyamgram,4 BHK,1550.0,2.0,65.0,4,4193.548387096775
Madhyamgram,4 Bedroom,3450.0,4.0,294.0,4,8521.739130434782
Madhyamgram,2 BHK,1265.0,2.0,70.0,2,5533.596837944664
Madhyamgram,2 BHK,1238.0,2.0,55.0,2,4442.64943457189
Madhyamgram,3 BHK,1405.0,2.0,59.01,3,4200.0
Madhyamgram,4 BHK,1690.0,3.0,80.0,4,4733.7278106508875
Madhyamgram,3 BHK,1620.0,2.0,110.0,3,6790.123456790124
Madhyamgram,3 BHK,1673.0,3.0,115.0,3,6873.879258816497
Madhyamgram,3 BHK,1300.0,3.0,65.0,3,5000.0
Madhyamgram,2 BHK,1194.0,2.0,46.0,2,3852.5963149078725
Madhyamgram,2 BHK,1196.0,2.0,51.15,2,4276.755852842809
Madhyamgram,2 BHK,1180.0,2.0,52.0,2,4406.779661016949
Madhyamgram,3 BHK,1862.0,3.0,119.0,3,6390.977443609023
Madhyamgram,2 BHK,1118.0,2.0,37.5,2,3354.2039355992843
Madhyamgram,2 BHK,1105.0,2.0,49.73,2,4500.4524886877825
Madhyamgram,2 BHK,1084.0,2.0,55.0,2,5073.8007380073805
Madhyamgram,2 BHK,1255.0,2.0,50.0,2,3984.06374501992
Madhyamgram,2 BHK,1280.0,2.0,52.0,2,4062.5
Madhyamgram,3 BHK,2100.0,3.0,170.0,3,8095.238095238095
Madhyamgram,3 BHK,1665.0,3.0,110.0,3,6606.606606606607
Madhyamgram,3 BHK,1340.0,2.0,64.31,3,4799.253731343284
Madhyamgram,2 BHK,1025.0,2.0,54.5,2,5317.073170731707
Madhyamgram,3 BHK,2721.0,3.0,113.0,3,4152.884968761485
Madhyamgram,2 BHK,1313.0,2.0,66.5,2,5064.737242955065
Madhyamgram,2 BHK,1175.0,2.0,48.0,2,4085.1063829787236
Madhyamgram,2 BHK,1127.0,2.0,50.0,2,4436.557231588287
Madhyamgram,4 BHK,4190.0,4.0,380.0,4,9069.212410501194
Madhyamgram,2 BHK,1110.0,2.0,41.0,2,3693.6936936936936
Madhyamgram,2 BHK,950.0,2.0,48.0,2,5052.631578947368
Madhyamgram,2 BHK,1255.0,2.0,74.0,2,5896.414342629482
Madhyamgram,3 BHK,1640.0,3.0,88.0,3,5365.8536585365855
Madhyamgram,2 BHK,1152.0,2.0,65.75,2,5707.465277777777
Madhyamgram,2 BHK,1036.0,2.0,59.46,2,5739.382239382239
Madhyamgram,3 BHK,1400.0,3.0,65.0,3,4642.857142857143
Madhyamgram,2 BHK,1394.0,2.0,100.0,2,7173.601147776184
Madhyamgram,4 Bedroom,1360.0,2.0,45.0,4,3308.823529411765
Madhyamgram,2 BHK,835.0,2.0,37.0,2,4431.137724550898
Madhyamgram,2 BHK,1252.0,2.0,55.0,2,4392.97124600639
Madhyamgram,3 BHK,1735.0,3.0,72.0,3,4149.85590778098
Madhyamgram,3 BHK,1252.0,2.0,71.0,3,5670.926517571885
Madhyamgram,2 BHK,1365.0,3.0,60.0,2,4395.604395604396
Madhyamgram,3 BHK,1565.0,2.0,59.76,3,3818.5303514376997
Madhyamgram,2 BHK,1213.0,2.0,59.32,2,4890.35449299258
Madhyamgram,2 BHK,900.0,2.0,45.0,2,5000.0
Madhyamgram,3 BHK,1705.0,3.0,110.0,3,6451.612903225807
Madhyamgram,2 BHK,1302.0,2.0,66.0,2,5069.124423963133
Madhyamgram,2 BHK,1197.0,2.0,79.0,2,6599.832915622389
Madhyamgram,3 BHK,1750.0,3.0,130.0,3,7428.571428571428
Madhyamgram,2 BHK,1246.0,2.0,62.3,2,5000.0
Madhyamgram,3 BHK,1420.0,3.0,85.0,3,5985.915492957746
Madhyamgram,2 BHK,1000.0,3.0,60.0,2,6000.0
Madhyamgram,2 Bedroom,2200.0,2.0,110.0,2,5000.0
Madhyamgram,3 BHK,1445.0,2.0,105.0,3,7266.435986159169
Madhyamgram,3 BHK,1397.0,3.0,105.0,3,7516.1059413027915
Madhyamgram,2 BHK,1120.0,2.0,40.0,2,3571.4285714285716
Madhyamgram,3 BHK,1700.0,3.0,80.0,3,4705.882352941177
Madhyamgram,3 BHK,1420.0,2.0,60.0,3,4225.352112676056
Madhyamgram,3 BHK,1820.0,3.0,77.0,3,4230.7692307692305
Madhyamgram,2 BHK,1255.0,2.0,54.5,2,4342.629482071713
Madhyamgram,4 BHK,2550.0,4.0,149.0,4,5843.137254901961
Madhyamgram,3 BHK,1400.0,3.0,70.0,3,5000.0
Madhyamgram,1 Bedroom,600.0,2.0,55.0,1,9166.666666666666
Madhyamgram,4 BHK,2774.0,4.0,208.0,4,7498.197548666186
Madhyamgram,2 BHK,1155.0,2.0,55.5,2,4805.194805194805
Madhyamgram,2 BHK,1132.0,2.0,89.0,2,7862.190812720848
Madhyamgram,2 BHK,1359.0,2.0,104.0,2,7652.685798381162
Madhyamgram,4 BHK,2631.0,3.0,200.0,4,7601.672367920943
Madhyamgram,2 BHK,830.0,2.0,60.0,2,7228.915662650603
Madhyamgram,4 Bedroom,2792.0,4.0,220.0,4,7879.656160458453
Madhyamgram,3 BHK,1500.0,3.0,95.0,3,6333.333333333333
Madhyamgram,3 BHK,1450.0,2.0,81.0,3,5586.206896551724
Madhyamgram,2 BHK,1179.0,2.0,49.0,2,4156.064461407973
Madhyamgram,3 BHK,1650.0,3.0,110.0,3,6666.666666666667
Madhyamgram,3 BHK,2493.0,3.0,115.0,3,4612.916165262735
Madhyamgram,3 BHK,1692.0,3.0,83.0,3,4905.437352245863
Madhyamgram,2 BHK,1200.0,2.0,45.0,2,3750.0
Madhyamgram,2 BHK,1246.0,2.0,67.4,2,5409.309791332264
Madhyamgram,3 BHK,1410.0,2.0,60.0,3,4255.31914893617
Madhyamgram,3 BHK,1914.0,3.0,179.0,3,9352.142110762801
Madhyamgram,3 BHK,1820.0,3.0,93.0,3,5109.89010989011
Madhyamgram,3 BHK,1565.0,3.0,78.0,3,4984.025559105431
Madhyamgram,2 BHK,914.0,2.0,49.0,2,5361.050328227571
Madhyamgram,2 BHK,1140.0,2.0,48.95,2,4293.859649122807
Madhyamgram,4 BHK,2400.0,4.0,152.0,4,6333.333333333333
Madhyamgram,4 BHK,3160.0,4.0,206.0,4,6518.987341772152
Madhyamgram,3 BHK,1769.0,3.0,96.87,3,5475.975127190503
Madhyamgram,4 BHK,1554.3,4.0,131.0,4,8428.231358167664
Madhyamgram,3 BHK,1435.0,3.0,73.0,3,5087.1080139372825
Madhyamgram,2 BHK,850.0,2.0,72.0,2,8470.588235294117
Madhyamgram,2 BHK,1250.0,2.0,55.55,2,4444.0
Madhyamgram,2 BHK,1277.0,2.0,59.0,2,4620.203602192639
Madhyamgram,2 BHK,1236.0,2.0,61.33,2,4961.974110032363
Madhyamgram,4 BHK,2050.0,3.0,100.0,4,4878.048780487805
Madhyamgram,2 BHK,800.0,2.0,30.0,2,3750.0
Madhyamgram,4 Bedroom,3532.0,3.0,170.0,4,4813.137032842582
Madhyamgram,2 BHK,1200.0,2.0,54.0,2,4500.0
Madhyamgram,2 BHK,1302.0,2.0,68.5,2,5261.136712749616
Madhyamgram,1 BHK,905.0,1.0,52.0,1,5745.85635359116
Madhyamgram,2 BHK,1303.0,2.0,55.79,2,4281.657712970069
Madhyamgram,2 BHK,1322.0,2.0,75.0,2,5673.2223903177
Madhyamgram,3 BHK,1256.0,2.0,50.0,3,3980.891719745223
Madhyamgram,2 BHK,1380.0,2.0,42.0,2,3043.478260869565
Madhyamgram,2 BHK,1088.0,2.0,62.0,2,5698.529411764706
Madhyamgram,3 BHK,1200.0,2.0,75.6,3,6299.999999999999
Madhyamgram,2 BHK,1532.0,2.0,62.0,2,4046.9973890339425
Madhyamgram,3 Bedroom,1400.0,3.0,92.0,3,6571.428571428572
Madhyamgram,3 BHK,1247.0,2.0,58.0,3,4651.162790697675
Madhyamgram,2 BHK,1100.0,2.0,46.0,2,4181.818181818182
Madhyamgram,3 BHK,1675.0,2.0,135.0,3,8059.701492537313
Madhyamgram,3 BHK,1100.0,2.0,52.0,3,4727.272727272727
Madhyamgram,2 BHK,1146.0,2.0,50.0,2,4363.001745200698
Madhyamgram,1 BHK,658.0,1.0,26.91,1,4089.665653495441
Madhyamgram,3 BHK,1300.0,3.0,45.0,3,3461.5384615384614
Madhyamgram,2 BHK,1127.0,2.0,65.0,2,5767.524401064774
Madhyamgram,2 BHK,1155.0,2.0,51.0,2,4415.584415584415
Madhyamgram,2 BHK,876.0,2.0,29.5,2,3367.5799086757993
Madhyamgram,4 Bedroom,7000.0,4.0,550.0,4,7857.142857142857
Madhyamgram,2 BHK,909.0,2.0,40.9,2,4499.4499449945
Madhyamgram,2 BHK,1100.0,2.0,55.0,2,5000.0
Madhyamgram,3 BHK,1365.0,2.0,49.0,3,3589.74358974359
Madhyamgram,3 Bedroom,1200.0,3.0,68.4,3,5700.000000000001
Madurdaha,2 BHK,1280.0,2.0,75.0,2,5859.375
Madurdaha,3 BHK,1270.0,2.0,50.79,3,3999.212598425197
Madurdaha,2 BHK,1030.0,2.0,77.25,2,7500.0
Madurdaha,2 BHK,957.0,2.0,47.0,2,4911.180773249739
Madurdaha,3 BHK,1738.0,2.0,79.0,3,4545.454545454545
Madurdaha,2 BHK,900.0,2.0,42.0,2,4666.666666666667
Madurdaha,3 BHK,1225.0,3.0,45.03,3,3675.918367346939
Madurdaha,2 BHK,1150.0,2.0,49.0,2,4260.869565217391
Madurdaha,3 BHK,1541.0,3.0,80.0,3,5191.434133679429
Madurdaha,2 BHK,1346.0,2.0,71.32,2,5298.662704309063
Madurdaha,3 BHK,1180.0,2.0,60.0,3,5084.745762711865
Madurdaha,2 BHK,1450.0,2.0,62.63,2,4319.310344827586
Madurdaha,4 BHK,2422.0,3.0,150.0,4,6193.228736581338
Madurdaha,2 BHK,1314.0,2.0,83.0,2,6316.590563165905
Madurdaha,1 BHK,690.0,1.0,39.8,1,5768.115942028985
Madurdaha Hussainpur,3 BHK,1540.0,3.0,60.0,3,3896.103896103896
Madurdaha Hussainpur,3 BHK,1724.0,3.0,125.0,3,7250.580046403712
Madurdaha Hussainpur,3 BHK,1580.0,3.0,100.0,3,6329.113924050633
Madurdaha Hussainpur,2 BHK,1295.0,2.0,65.0,2,5019.305019305019
Madurdaha Hussainpur,3 BHK,1415.0,3.0,78.0,3,5512.367491166077
Madurdaha Hussainpur,3 BHK,1787.0,3.0,98.29,3,5500.279798545048
Madurdaha Hussainpur,3 BHK,1787.0,3.0,125.0,3,6994.963626189144
Madurdaha Hussainpur,3 BHK,1475.0,2.0,90.0,3,6101.6949152542375
Madurdaha Hussainpur,4 BHK,2000.0,4.0,75.5,4,3775.0
Madurdaha Hussainpur,2 BHK,1353.0,2.0,110.0,2,8130.081300813008
Madurdaha Hussainpur,3 BHK,1599.0,3.0,125.0,3,7817.385866166354
